6,10,541,225,25,71,-1,-1,-1
6,11,467,217,18,40,-1,-1,-1
6,12,347,234,20,65,-1,-1,-1
6,13,272,222,18,55,-1,-1,-1
6,14,457,240,45,52,-1,-1,-1
6,15,916,239,29,82,-1,-1,-1
6,16,929,233,27,93,-1,-1,-1
6,17,581,219,13,43,-1,-1,-1
6,23,255,235,26,104,-1,-1,-1
6,24,655,215,16,56,-1,-1,-1
7,1,687,207,78,194,-1,-1,-1
7,2,291,220,47,135,-1,-1,-1
7,3,220,221,64,141,-1,-1,-1
7,4,745,214,57,171,-1,-1,-1
7,5,366,235,18,50,-1,-1,-1
7,6,509,216,18,49,-1,-1,-1
7,7,846,215,48,81,-1,-1,-1
7,8,325,226,30,97,-1,-1,-1
7,9,627,221,18,52,-1,-1,-1
7,10,541,225,25,71,-1,-1,-1
7,11,467,217,18,40,-1,-1,-1
7,12,347,231,18,68,-1,-1,-1
7,13,272,221,19,56,-1,-1,-1
7,14,457,236,37,57,-1,-1,-1
7,15,916,240,28,80,-1,-1,-1
7,16,929,227,27,98,-1,-1,-1
7,17,505,218,15,45,-1,-1,-1
7,19,581,219,14,43,-1,-1,-1
7,23,256,236,25,103,-1,-1,-1
7,24,655,214,17,58,-1,-1,-1
7,25,836,218,24,76,-1,-1,-1
8,1,693,206,71,195,-1,-1,-1
8,2,291,220,47,135,-1,-1,-1
8,3,220,220,65,143,-1,-1,-1
8,4,749,212,60,173,-1,-1,-1
8,5,365,235,19,51,-1,-1,-1
8,6,549,219,20,56,-1,-1,-1
8,7,848,216,45,83,-1,-1,-1
8,8,325,226,30,97,-1,-1,-1
8,9,655,214,16,57,-1,-1,-1
8,10,541,219,25,78,-1,-1,-1
8,11,468,217,16,40,-1,-1,-1
8,12,346,233,20,67,-1,-1,-1
8,13,272,222,18,56,-1,-1,-1
8,14,456,239,38,54,-1,-1,-1
8,15,915,240,28,81,-1,-1,-1
8,16,930,223,26,102,-1,-1,-1
8,17,509,217,19,47,-1,-1,-1
8,19,628,223,16,49,-1,-1,-1
8,23,256,235,25,109,-1,-1,-1
8,24,685,221,22,58,-1,-1,-1
8,25,835,217,24,76,-1,-1,-1
9,1,701,204,66,197,-1,-1,-1
9,2,291,220,47,135,-1,-1,-1
9,3,220,220,65,143,-1,-1,-1
9,4,749,211,72,175,-1,-1,-1
9,5,366,235,17,50,-1,-1,-1
9,6,530,241,34,54,-1,-1,-1
9,7,847,216,46,83,-1,-1,-1
9,8,325,227,30,96,-1,-1,-1
9,9,627,222,19,51,-1,-1,-1
9,10,548,215,21,66,-1,-1,-1
9,11,467,216,18,42,-1,-1,-1
9,12,347,232,19,66,-1,-1,-1
9,13,271,221,20,58,-1,-1,-1
9,14,456,243,51,50,-1,-1,-1
9,15,916,239,26,81,-1,-1,-1
9,16,926,236,29,92,-1,-1,-1
9,17,507,215,21,50,-1,-1,-1
9,19,655,214,16,57,-1,-1,-1
9,23,256,232,26,116,-1,-1,-1
9,24,687,217,23,63,-1,-1,-1
9,25,837,218,22,75,-1,-1,-1
10,1,708,208,60,193,-1,-1,-1
10,2,290,220,48,135,-1,-1,-1
10,3,221,220,65,143,-1,-1,-1
10,4,758,211,64,176,-1,-1,-1
10,5,365,234,19,52,-1,-1,-1
10,6,529,241,35,55,-1,-1,-1
10,7,846,216,47,83,-1,-1,-1
10,8,326,227,30,97,-1,-1,-1
10,9,627,222,19,51,-1,-1,-1
10,10,548,216,21,64,-1,-1,-1
10,11,467,216,18,42,-1,-1,-1
10,12,348,232,18,65,-1,-1,-1
10,13,271,221,20,58,-1,-1,-1
10,14,456,241,50,51,-1,-1,-1
10,15,916,239,26,81,-1,-1,-1
10,16,926,238,28,89,-1,-1,-1
10,17,507,215,21,50,-1,-1,-1
10,19,689,216,24,64,-1,-1,-1
10,23,256,231,27,118,-1,-1,-1
10,24,654,213,19,60,-1,-1,-1
10,25,837,218,22,75,-1,-1,-1
11,1,713,213,61,187,-1,-1,-1
11,2,291,220,48,135,-1,-1,-1
11,3,220,221,65,142,-1,-1,-1
11,4,766,211,49,176,-1,-1,-1
11,5,366,234,17,52,-1,-1,-1
11,6,527,241,37,55,-1,-1,-1
11,7,847,216,46,82,-1,-1,-1
11,8,327,233,29,92,-1,-1,-1
11,9,628,222,17,50,-1,-1,-1
11,10,549,217,19,63,-1,-1,-1
11,11,467,216,17,41,-1,-1,-1
11,12,348,234,18,62,-1,-1,-1
11,13,272,221,18,57,-1,-1,-1
11,14,455,251,41,43,-1,-1,-1
11,15,916,238,26,82,-1,-1,-1
11,16,927,238,27,88,-1,-1,-1
11,17,507,215,21,51,-1,-1,-1
11,19,692,216,25,63,-1,-1,-1
11,23,258,230,26,119,-1,-1,-1
11,24,654,213,19,59,-1,-1,-1
11,28,581,219,13,43,-1,-1,-1
12,1,720,207,58,193,-1,-1,-1
12,2,292,220,47,135,-1,-1,-1
12,3,220,220,65,144,-1,-1,-1
12,4,768,211,49,176,-1,-1,-1
12,5,365,233,19,54,-1,-1,-1
12,6,528,242,36,54,-1,-1,-1
12,7,849,216,43,81,-1,-1,-1
12,8,328,233,27,91,-1,-1,-1
12,9,627,221,19,52,-1,-1,-1
12,10,508,216,20,50,-1,-1,-1
12,11,467,216,17,41,-1,-1,-1
12,12,349,234,16,61,-1,-1,-1
12,13,271,221,20,58,-1,-1,-1
12,14,457,246,39,46,-1,-1,-1
12,15,915,238,27,83,-1,-1,-1
12,16,928,238,26,88,-1,-1,-1
12,17,505,217,16,47,-1,-1,-1
12,19,689,216,27,65,-1,-1,-1
12,23,259,230,25,121,-1,-1,-1
12,24,654,213,18,59,-1,-1,-1
12,25,548,216,21,67,-1,-1,-1
13,1,724,210,62,191,-1,-1,-1
13,2,291,220,47,135,-1,-1,-1
13,3,220,220,65,144,-1,-1,-1
13,4,770,211,53,177,-1,-1,-1
13,5,364,235,20,53,-1,-1,-1
13,6,533,242,32,54,-1,-1,-1
13,7,846,216,46,82,-1,-1,-1
13,8,329,232,24,93,-1,-1,-1
13,9,627,222,19,51,-1,-1,-1
13,10,504,215,18,47,-1,-1,-1
13,11,467,216,16,40,-1,-1,-1
13,12,347,236,18,62,-1,-1,-1
13,13,272,222,19,56,-1,-1,-1
13,14,457,243,38,49,-1,-1,-1
13,15,915,238,26,83,-1,-1,-1
13,16,926,240,27,86,-1,-1,-1
13,17,508,217,19,48,-1,-1,-1
13,19,692,214,28,67,-1,-1,-1
13,24,654,213,18,59,-1,-1,-1
13,25,547,216,21,70,-1,-1,-1
14,1,727,209,66,192,-1,-1,-1
14,2,291,220,46,135,-1,-1,-1
14,3,221,221,62,143,-1,-1,-1
14,4,778,212,66,181,-1,-1,-1
14,5,364,235,20,52,-1,-1,-1
14,6,532,242,33,54,-1,-1,-1
14,7,845,216,49,82,-1,-1,-1
14,8,329,232,25,93,-1,-1,-1
14,9,627,222,19,51,-1,-1,-1
14,11,467,217,16,39,-1,-1,-1
14,12,347,236,18,62,-1,-1,-1
14,13,273,222,18,56,-1,-1,-1
14,14,457,235,40,56,-1,-1,-1
14,15,914,238,28,83,-1,-1,-1
14,16,927,237,26,88,-1,-1,-1
14,17,508,216,20,50,-1,-1,-1
14,19,691,214,30,67,-1,-1,-1
14,24,654,213,18,59,-1,-1,-1
15,1,726,212,81,191,-1,-1,-1
15,2,291,220,47,135,-1,-1,-1
15,3,221,221,63,144,-1,-1,-1
15,4,782,213,74,181,-1,-1,-1
15,5,365,235,17,51,-1,-1,-1
15,6,534,242,31,54,-1,-1,-1
15,7,847,217,45,94,-1,-1,-1
15,8,329,230,30,88,-1,-1,-1
15,9,627,223,19,50,-1,-1,-1
15,11,467,217,16,39,-1,-1,-1
15,12,347,234,19,63,-1,-1,-1
15,13,272,221,18,58,-1,-1,-1
15,14,456,238,41,55,-1,-1,-1
15,15,915,238,27,83,-1,-1,-1
15,16,927,238,27,88,-1,-1,-1
15,17,508,217,20,49,-1,-1,-1
15,19,695,215,26,65,-1,-1,-1
15,23,266,219,23,130,-1,-1,-1
15,24,654,213,18,59,-1,-1,-1
15,25,547,216,21,69,-1,-1,-1
15,28,580,219,15,44,-1,-1,-1
16,1,728,213,93,192,-1,-1,-1
16,2,292,220,46,135,-1,-1,-1
16,3,221,220,63,146,-1,-1,-1
16,4,783,214,82,183,-1,-1,-1
16,5,365,234,17,53,-1,-1,-1
16,6,533,242,32,54,-1,-1,-1
16,7,846,216,45,94,-1,-1,-1
16,8,331,231,26,88,-1,-1,-1
16,9,627,223,18,49,-1,-1,-1
16,11,467,217,16,39,-1,-1,-1
16,12,347,234,19,61,-1,-1,-1
16,13,271,221,21,57,-1,-1,-1
16,14,457,237,43,55,-1,-1,-1
16,15,914,239,29,82,-1,-1,-1
16,16,926,239,26,88,-1,-1,-1
16,17,508,216,20,50,-1,-1,-1
16,19,702,218,19,61,-1,-1,-1
16,23,268,218,22,131,-1,-1,-1
16,24,654,213,18,59,-1,-1,-1
16,25,547,217,21,70,-1,-1,-1
16,28,581,219,13,43,-1,-1,-1
17,1,727,208,100,197,-1,-1,-1
17,2,292,220,46,135,-1,-1,-1
17,3,222,221,62,145,-1,-1,-1
17,4,785,213,87,186,-1,-1,-1
17,5,363,234,20,54,-1,-1,-1
17,6,535,244,32,53,-1,-1,-1
17,7,846,216,45,89,-1,-1,-1
17,8,331,229,28,74,-1,-1,-1
17,9,627,222,17,50,-1,-1,-1
17,10,342,226,12,30,-1,-1,-1
17,11,466,217,18,40,-1,-1,-1
17,12,347,233,19,60,-1,-1,-1
17,13,271,221,21,57,-1,-1,-1
17,14,454,247,42,47,-1,-1,-1
17,15,915,239,29,82,-1,-1,-1
17,16,926,245,26,83,-1,-1,-1
17,17,508,217,20,49,-1,-1,-1
17,19,703,218,19,62,-1,-1,-1
17,23,269,220,20,129,-1,-1,-1
17,24,654,213,17,59,-1,-1,-1
18,1,727,211,105,195,-1,-1,-1
18,2,292,220,46,134,-1,-1,-1
18,3,223,221,60,145,-1,-1,-1
18,4,789,214,85,184,-1,-1,-1
18,5,363,235,20,53,-1,-1,-1
18,7,845,216,46,88,-1,-1,-1
18,8,332,230,26,71,-1,-1,-1
18,9,626,222,19,51,-1,-1,-1
18,10,322,227,10,26,-1,-1,-1
18,11,466,217,17,40,-1,-1,-1
18,12,347,233,18,58,-1,-1,-1
18,14,455,247,40,46,-1,-1,-1
18,15,914,239,30,83,-1,-1,-1
18,16,927,246,24,81,-1,-1,-1
18,17,509,217,19,49,-1,-1,-1
18,19,704,219,20,60,-1,-1,-1
18,23,269,220,20,130,-1,-1,-1
18,24,653,213,19,59,-1,-1,-1
18,25,542,216,26,79,-1,-1,-1
19,1,728,207,112,199,-1,-1,-1
19,2,291,220,49,135,-1,-1,-1
19,3,223,221,61,146,-1,-1,-1
19,4,782,216,94,184,-1,-1,-1
19,5,363,235,19,53,-1,-1,-1
19,6,537,240,28,55,-1,-1,-1
19,7,846,215,43,80,-1,-1,-1
19,8,333,233,23,69,-1,-1,-1
19,9,627,222,17,50,-1,-1,-1
19,10,342,227,12,27,-1,-1,-1
19,11,467,218,16,39,-1,-1,-1
19,12,347,237,18,54,-1,-1,-1
19,14,455,253,39,40,-1,-1,-1
19,15,915,239,29,82,-1,-1,-1
19,16,926,248,25,80,-1,-1,-1
19,17,509,217,19,48,-1,-1,-1
19,19,706,218,17,61,-1,-1,-1
19,23,269,220,21,130,-1,-1,-1
19,24,653,213,18,59,-1,-1,-1
19,25,544,215,25,80,-1,-1,-1
20,1,729,207,121,201,-1,-1,-1
20,2,291,221,50,134,-1,-1,-1
20,3,225,221,59,146,-1,-1,-1
20,4,799,217,77,182,-1,-1,-1
20,5,362,234,21,55,-1,-1,-1
20,6,549,216,20,51,-1,-1,-1
20,7,847,217,44,77,-1,-1,-1
20,8,333,232,24,70,-1,-1,-1
20,9,626,221,19,52,-1,-1,-1
20,10,342,226,12,28,-1,-1,-1
20,11,466,218,17,39,-1,-1,-1
20,12,348,235,17,57,-1,-1,-1
20,14,456,249,40,43,-1,-1,-1
20,15,914,239,32,83,-1,-1,-1
20,17,508,216,21,50,-1,-1,-1
20,19,707,219,19,60,-1,-1,-1
20,23,269,221,21,129,-1,-1,-1
20,24,653,213,18,59,-1,-1,-1
20,25,540,215,26,82,-1,-1,-1
20,28,581,218,14,45,-1,-1,-1
21,1,730,207,128,202,-1,-1,-1
21,2,291,221,51,133,-1,-1,-1
21,3,227,221,57,146,-1,-1,-1
21,4,783,215,96,185,-1,-1,-1
21,5,361,234,22,54,-1,-1,-1
21,6,532,244,30,51,-1,-1,-1
21,7,847,217,44,76,-1,-1,-1
21,8,333,231,25,72,-1,-1,-1
21,9,624,222,21,51,-1,-1,-1
21,10,354,224,13,26,-1,-1,-1
21,11,466,217,16,40,-1,-1,-1
21,12,348,235,17,56,-1,-1,-1
21,14,456,244,42,48,-1,-1,-1
21,15,849,220,37,91,-1,-1,-1
21,16,917,240,28,82,-1,-1,-1
21,17,509,217,20,49,-1,-1,-1
21,19,708,218,19,61,-1,-1,-1
21,23,268,222,21,130,-1,-1,-1
21,24,654,213,17,59,-1,-1,-1
21,25,547,215,22,77,-1,-1,-1
21,28,581,218,14,45,-1,-1,-1
22,1,731,206,126,204,-1,-1,-1
22,2,291,221,52,133,-1,-1,-1
22,3,228,221,57,146,-1,-1,-1
22,4,792,214,90,187,-1,-1,-1
22,5,361,234,22,54,-1,-1,-1
22,6,532,245,30,50,-1,-1,-1
22,8,333,231,27,71,-1,-1,-1
22,9,624,222,21,51,-1,-1,-1
22,10,347,223,14,25,-1,-1,-1
22,11,466,217,17,40,-1,-1,-1
22,12,347,238,18,55,-1,-1,-1
22,13,271,222,19,34,-1,-1,-1
22,14,455,246,42,46,-1,-1,-1
22,15,914,237,30,85,-1,-1,-1
22,16,926,244,25,84,-1,-1,-1
22,17,509,218,21,48,-1,-1,-1
22,19,708,226,23,53,-1,-1,-1
22,23,268,222,21,131,-1,-1,-1
22,24,653,213,19,59,-1,-1,-1
22,25,547,216,22,73,-1,-1,-1
23,1,732,205,124,207,-1,-1,-1
23,2,292,221,52,134,-1,-1,-1
23,3,230,221,57,146,-1,-1,-1
23,4,817,213,67,188,-1,-1,-1
23,5,361,235,22,53,-1,-1,-1
23,6,531,245,31,51,-1,-1,-1
23,8,335,231,26,75,-1,-1,-1
23,9,625,222,19,50,-1,-1,-1
23,11,466,216,17,42,-1,-1,-1
23,12,347,236,17,59,-1,-1,-1
23,13,271,222,18,32,-1,-1,-1
23,14,455,249,40,43,-1,-1,-1
23,15,914,239,29,83,-1,-1,-1
23,16,927,243,24,85,-1,-1,-1
23,17,509,218,20,48,-1,-1,-1
23,19,708,224,26,55,-1,-1,-1
23,24,653,213,19,59,-1,-1,-1
23,25,548,216,20,73,-1,-1,-1
23,28,581,218,14,45,-1,-1,-1
24,1,736,204,122,210,-1,-1,-1
24,2,292,220,53,136,-1,-1,-1
24,3,232,221,56,146,-1,-1,-1
24,4,825,212,67,189,-1,-1,-1
24,5,359,234,25,55,-1,-1,-1
24,6,532,245,30,51,-1,-1,-1
24,8,333,231,24,86,-1,-1,-1
24,9,624,221,21,52,-1,-1,-1
24,11,466,216,17,42,-1,-1,-1
24,12,346,234,18,61,-1,-1,-1
24,14,455,250,40,42,-1,-1,-1
24,15,915,239,28,83,-1,-1,-1
24,16,927,243,24,85,-1,-1,-1
24,17,509,218,19,48,-1,-1,-1
24,19,707,224,31,56,-1,-1,-1
24,24,653,213,19,59,-1,-1,-1
24,25,548,216,20,73,-1,-1,-1
24,28,581,218,14,45,-1,-1,-1
24,31,500,225,11,35,-1,-1,-1
25,1,742,203,114,211,-1,-1,-1
25,2,292,220,53,136,-1,-1,-1
25,3,233,221,56,145,-1,-1,-1
25,4,831,210,69,190,-1,-1,-1
25,5,358,234,27,55,-1,-1,-1
25,6,531,246,32,52,-1,-1,-1
25,7,764,223,19,53,-1,-1,-1
25,8,336,227,25,88,-1,-1,-1
25,9,624,221,20,52,-1,-1,-1
25,10,356,226,10,26,-1,-1,-1
25,11,466,216,17,42,-1,-1,-1
25,12,345,234,19,61,-1,-1,-1
25,13,344,224,15,37,-1,-1,-1
25,14,455,251,38,40,-1,-1,-1
25,15,916,239,32,83,-1,-1,-1
25,16,927,243,24,86,-1,-1,-1
25,17,509,218,19,48,-1,-1,-1
25,19,706,227,35,53,-1,-1,-1
25,24,653,213,19,59,-1,-1,-1
25,25,541,218,26,79,-1,-1,-1
26,1,748,202,110,212,-1,-1,-1
26,2,293,220,51,136,-1,-1,-1
26,3,233,220,57,147,-1,-1,-1
26,4,833,210,70,190,-1,-1,-1
26,5,357,234,28,55,-1,-1,-1
26,6,547,217,21,53,-1,-1,-1
26,7,756,224,17,50,-1,-1,-1
26,8,331,229,19,93,-1,-1,-1
26,9,624,221,20,52,-1,-1,-1
26,10,352,226,11,25,-1,-1,-1
26,11,466,216,16,42,-1,-1,-1
26,12,344,221,21,53,-1,-1,-1
26,13,352,224,15,37,-1,-1,-1
26,14,455,250,38,41,-1,-1,-1
26,15,917,239,31,84,-1,-1,-1
26,17,509,219,19,47,-1,-1,-1
26,19,708,227,33,52,-1,-1,-1
26,23,338,224,25,100,-1,-1,-1
26,24,653,213,19,59,-1,-1,-1
26,25,540,218,28,80,-1,-1,-1
27,1,756,202,101,212,-1,-1,-1
27,2,293,221,50,135,-1,-1,-1
27,3,234,221,55,146,-1,-1,-1
27,4,837,210,82,190,-1,-1,-1
27,5,358,234,28,55,-1,-1,-1
27,6,550,215,19,44,-1,-1,-1
27,7,730,228,17,36,-1,-1,-1
27,8,331,228,20,95,-1,-1,-1
27,9,624,221,20,52,-1,-1,-1
27,10,357,227,9,25,-1,-1,-1
27,11,465,216,17,42,-1,-1,-1
27,12,344,219,21,53,-1,-1,-1
27,13,345,223,16,39,-1,-1,-1
27,14,455,248,39,43,-1,-1,-1
27,15,916,239,32,85,-1,-1,-1
27,16,928,234,28,93,-1,-1,-1
27,17,508,221,19,44,-1,-1,-1
27,19,708,227,34,53,-1,-1,-1
27,23,339,225,24,98,-1,-1,-1
27,24,653,213,19,59,-1,-1,-1
27,25,540,218,28,80,-1,-1,-1
27,28,581,218,14,45,-1,-1,-1
27,31,500,225,12,36,-1,-1,-1
28,1,766,200,89,214,-1,-1,-1
28,2,292,220,53,137,-1,-1,-1
28,3,234,220,56,148,-1,-1,-1
28,4,841,207,83,193,-1,-1,-1
28,5,358,233,27,55,-1,-1,-1
28,6,580,218,14,44,-1,-1,-1
28,7,720,229,15,32,-1,-1,-1
28,8,336,225,26,97,-1,-1,-1
28,9,710,227,31,52,-1,-1,-1
28,10,354,227,10,25,-1,-1,-1
28,11,466,216,16,42,-1,-1,-1
28,13,346,222,17,39,-1,-1,-1
28,14,455,249,40,43,-1,-1,-1
28,15,917,239,33,85,-1,-1,-1
28,16,928,234,29,93,-1,-1,-1
28,17,509,219,18,46,-1,-1,-1
28,19,777,228,15,49,-1,-1,-1
28,23,345,225,24,96,-1,-1,-1
29,1,776,199,82,216,-1,-1,-1
29,2,292,220,53,137,-1,-1,-1
29,3,237,220,54,147,-1,-1,-1
29,4,840,207,95,194,-1,-1,-1
29,5,359,232,25,55,-1,-1,-1
29,6,581,219,13,43,-1,-1,-1
29,8,334,224,29,99,-1,-1,-1
29,9,713,217,28,62,-1,-1,-1
29,11,465,217,17,41,-1,-1,-1
29,13,346,221,17,35,-1,-1,-1
29,14,455,250,41,42,-1,-1,-1
29,17,508,219,20,47,-1,-1,-1
29,19,776,226,16,51,-1,-1,-1
29,24,653,213,19,59,-1,-1,-1
29,25,539,216,28,81,-1,-1,-1
29,28,624,221,20,52,-1,-1,-1
29,31,500,225,12,35,-1,-1,-1
29,32,199,236,27,35,-1,-1,-1
30,1,787,198,73,217,-1,-1,-1
30,2,292,220,53,137,-1,-1,-1
30,3,238,221,54,146,-1,-1,-1
30,4,839,208,105,195,-1,-1,-1
30,5,359,233,24,54,-1,-1,-1
30,6,582,219,12,43,-1,-1,-1
30,7,536,226,10,25,-1,-1,-1
30,8,336,225,26,99,-1,-1,-1
30,9,716,215,25,64,-1,-1,-1
30,11,465,217,17,41,-1,-1,-1
30,13,347,222,17,34,-1,-1,-1
30,14,456,249,40,42,-1,-1,-1
30,17,508,219,19,46,-1,-1,-1
30,19,775,231,18,46,-1,-1,-1
30,24,653,213,18,59,-1,-1,-1
30,25,539,217,29,80,-1,-1,-1
30,28,623,221,21,52,-1,-1,-1
31,1,799,197,67,218,-1,-1,-1
31,2,293,220,53,137,-1,-1,-1
31,3,237,220,57,148,-1,-1,-1
31,4,838,208,111,197,-1,-1,-1
31,5,361,233,21,53,-1,-1,-1
31,6,582,219,12,43,-1,-1,-1
31,7,536,226,9,26,-1,-1,-1
31,8,335,222,27,100,-1,-1,-1
31,9,718,214,24,64,-1,-1,-1
31,11,466,218,15,39,-1,-1,-1
31,12,287,223,19,36,-1,-1,-1
31,13,351,221,19,35,-1,-1,-1
31,14,455,250,39,43,-1,-1,-1
31,17,548,216,20,45,-1,-1,-1
31,19,776,227,16,49,-1,-1,-1
31,24,654,214,18,58,-1,-1,-1
31,25,539,218,29,79,-1,-1,-1
31,28,624,221,20,52,-1,-1,-1
31,32,201,232,25,39,-1,-1,-1
32,1,803,198,74,221,-1,-1,-1
32,2,294,220,52,137,-1,-1,-1
32,3,238,220,56,148,-1,-1,-1
32,4,858,207,100,199,-1,-1,-1
32,5,360,233,21,54,-1,-1,-1
32,6,582,219,12,43,-1,-1,-1
32,7,536,226,9,25,-1,-1,-1
32,8,335,222,28,102,-1,-1,-1
32,9,722,215,21,63,-1,-1,-1
32,11,466,218,15,39,-1,-1,-1
32,12,282,222,18,34,-1,-1,-1
32,14,455,250,38,42,-1,-1,-1
32,17,548,215,21,45,-1,-1,-1
32,19,776,228,17,48,-1,-1,-1
32,24,654,214,18,58,-1,-1,-1
32,25,539,218,29,79,-1,-1,-1
32,28,623,221,21,52,-1,-1,-1
32,32,200,231,27,40,-1,-1,-1
33,1,805,199,88,224,-1,-1,-1
33,2,297,220,49,136,-1,-1,-1
33,3,239,221,55,148,-1,-1,-1
33,4,859,206,100,203,-1,-1,-1
33,5,360,234,19,54,-1,-1,-1
33,6,582,219,12,43,-1,-1,-1
33,7,536,226,9,28,-1,-1,-1
33,8,337,225,27,101,-1,-1,-1
33,9,725,215,18,63,-1,-1,-1
33,11,466,218,15,39,-1,-1,-1
33,14,454,250,39,43,-1,-1,-1
33,17,553,215,20,44,-1,-1,-1
33,19,777,226,14,51,-1,-1,-1
33,23,288,222,18,69,-1,-1,-1
33,24,655,215,16,56,-1,-1,-1
33,25,540,218,27,78,-1,-1,-1
33,28,624,221,20,52,-1,-1,-1
33,32,202,232,25,40,-1,-1,-1
34,1,809,198,91,230,-1,-1,-1
34,2,299,221,46,135,-1,-1,-1
34,3,238,221,57,150,-1,-1,-1
34,4,870,208,89,203,-1,-1,-1
34,5,361,233,18,55,-1,-1,-1
34,6,581,219,13,43,-1,-1,-1
34,7,536,226,9,27,-1,-1,-1
34,8,339,229,25,98,-1,-1,-1
34,9,727,215,17,63,-1,-1,-1
34,11,466,218,15,39,-1,-1,-1
34,13,346,224,20,28,-1,-1,-1
34,14,454,251,39,42,-1,-1,-1
34,19,777,226,15,52,-1,-1,-1
34,23,288,223,17,69,-1,-1,-1
34,24,655,215,16,56,-1,-1,-1
34,25,539,217,29,80,-1,-1,-1
34,28,624,222,20,51,-1,-1,-1
34,32,202,231,27,42,-1,-1,-1
34,33,742,219,18,51,-1,-1,-1
35,1,811,198,102,232,-1,-1,-1
35,2,299,220,47,137,-1,-1,-1
35,3,237,220,57,153,-1,-1,-1
35,4,875,212,84,197,-1,-1,-1
35,5,360,232,19,56,-1,-1,-1
35,6,581,218,13,44,-1,-1,-1
35,7,535,225,10,29,-1,-1,-1
35,8,340,229,24,98,-1,-1,-1
35,9,729,215,18,63,-1,-1,-1
35,11,466,217,15,40,-1,-1,-1
35,13,350,224,19,27,-1,-1,-1
35,14,455,249,37,43,-1,-1,-1
35,19,777,226,15,51,-1,-1,-1
35,23,288,223,16,67,-1,-1,-1
35,24,655,215,16,56,-1,-1,-1
35,25,540,216,27,80,-1,-1,-1
35,28,624,222,20,51,-1,-1,-1
35,32,202,231,25,42,-1,-1,-1
36,1,812,200,111,230,-1,-1,-1
36,2,299,220,48,136,-1,-1,-1
36,3,237,220,58,155,-1,-1,-1
36,4,886,211,73,198,-1,-1,-1
36,5,359,232,21,57,-1,-1,-1
36,6,581,218,13,44,-1,-1,-1
36,7,535,225,10,29,-1,-1,-1
36,8,340,230,26,98,-1,-1,-1
36,9,729,215,20,63,-1,-1,-1
36,11,466,217,15,40,-1,-1,-1
36,14,454,249,39,44,-1,-1,-1
36,15,776,228,16,50,-1,-1,-1
36,16,350,230,25,96,-1,-1,-1
36,17,534,238,25,57,-1,-1,-1
36,19,745,220,17,49,-1,-1,-1
36,23,288,224,17,68,-1,-1,-1
36,24,655,215,16,56,-1,-1,-1
36,25,539,215,29,82,-1,-1,-1
36,28,624,222,20,51,-1,-1,-1
36,32,201,230,27,43,-1,-1,-1
37,1,815,201,123,230,-1,-1,-1
